,City,Latitude,Longitude,Latitude_num,Longitude_num,avg_d_kbps
436,CL: Metropolitana-Vitacura,-33.39222222222222,-70.5825,-33.39222222222222,-70.5825,244989
437,CL: Metropolitana-Las Condes,-33.41611111111111,-70.56388888888888,-33.41611111111111,-70.56388888888888,298152
438,CL: Metropolitana-La Reina,-33.44138888888889,-70.54416666666667,-33.44138888888889,-70.54416666666667,277443
439,CL: Metropolitana-Providencia,-33.43083333333333,-70.60444444444444,-33.43083333333333,-70.60444444444444,328834
440,CL: Metropolitana-ÃuÃ±oa,-33.447222222222216,-70.58277777777778,-33.447222222222216,-70.58277777777778,281514
441,CL: Metropolitana-PeÃ±alolen,-33.468333333333334,-70.53388888888888,-33.468333333333334,-70.53388888888888,304999
442,CL: Metropolitana-Macul,-33.49,-70.60083333333333,-33.49,-70.60083333333333,282468
443,CL: Metropolitana-Santiago,-33.456944444444446,-70.64805555555556,-33.456944444444446,-70.64805555555556,304553
444,CL: Metropolitana-Quilicura,-33.367777777777775,-70.71361111111112,-33.367777777777775,-70.71361111111112,257911
445,CL: Metropolitana-Huechuraba,-33.36027777777778,-70.63722222222223,-33.36027777777778,-70.63722222222223,239266
446,CL: Metropolitana-Conchali,-33.378055555555555,-70.67444444444445,-33.378055555555555,-70.67444444444445,311484
447,CL: Metropolitana-Recoleta,-33.406388888888884,-70.63944444444445,-33.406388888888884,-70.63944444444445,346817
448,CL: Metropolitana-Independencia,-33.41166666666666,-70.66638888888889,-33.41166666666666,-70.66638888888889,309975
449,CL: Metropolitana-Renca,-33.401666666666664,-70.70611111111111,-33.401666666666664,-70.70611111111111,289549
450,CL: Metropolitana-Quinta Normal,-33.44166666666666,-70.67888888888889,-33.44166666666666,-70.67888888888889,92735
451,CL: Metropolitana-Pudahuel,-33.39277777777778,-70.78555555555555,-33.39277777777778,-70.78555555555555,25073
452,CL: Metropolitana-Cerro  Navia,-33.42388888888889,-70.72083333333333,-33.42388888888889,-70.72083333333333,258149
453,CL: Metropolitana-Lo Prado,-33.44416666666666,-70.72527777777778,-33.44416666666666,-70.72527777777778,307576
454,CL: Metropolitana-EstaciÃ³n Central,-33.464444444444446,-70.69833333333334,-33.464444444444446,-70.69833333333334,277907
455,CL: Metropolitana-Maipu,-33.51416666666667,-70.765,-33.51416666666667,-70.765,306902
456,CL: Metropolitana-San Miguel,-33.49888888888889,-70.65166666666667,-33.49888888888889,-70.65166666666667,269697
457,CL: Metropolitana-Pedro Aguirre Cerda,-33.49166666666667,-70.67611111111111,-33.49166666666667,-70.67611111111111,355790
458,CL: Metropolitana-Cerrillos,-33.49277777777778,-70.69722222222222,-33.49277777777778,-70.69722222222222,848
459,CL: Metropolitana-Lo Espejo,-33.520833333333336,-70.69,-33.520833333333336,-70.69,213330
460,CL: Metropolitana-San Joaquin,-33.5,-70.61666666666666,-33.5,-70.61666666666666,264537
461,CL: Metropolitana-La Cisterna,-33.55,-70.68333333333334,-33.55,-70.68333333333334,316193
462,CL: Metropolitana-El Bosque,-33.56083333333333,-70.6875,-33.56083333333333,-70.6875,342413
463,CL: Metropolitana-San RamÃ³n,-33.45,-70.5,-33.45,-70.5,392755
464,CL: Metropolitana-La Granja,-33.53527777777778,-70.62222222222222,-33.53527777777778,-70.62222222222222,210025
465,CL: Metropolitana-La Pintana,-33.58305555555556,-70.63416666666667,-33.58305555555556,-70.63416666666667,263525
466,CL: Metropolitana-La Florida,-33.538333333333334,-70.55444444444444,-33.538333333333334,-70.55444444444444,222285
467,CL: Metropolitana-San Bernardo,-33.591944444444444,-70.69944444444445,-33.591944444444444,-70.69944444444445,265778
468,CL: Metropolitana-Puente Alto,-33.611666666666665,-70.57555555555555,-33.611666666666665,-70.57555555555555,301527
469,CL: Metropolitana-Talagante-Padre Hurtado,-33.568333333333335,-70.80583333333333,-33.568333333333335,-70.80583333333333,291009
470,CL: Metropolitana-Valdivia de Paine,-33.808055555555555,-70.85777777777777,-33.808055555555555,-70.85777777777777,286497
471,CL: Metropolitana-Bajos de San AgustÃ­n,0.0,0.0,0.0,0.0,24021
472,CL: Metropolitana-BuÃ­n,-33.7325,-70.74277777777777,-33.7325,-70.74277777777777,229524
473,CL: Metropolitana-Hospital,-33.86805555555556,-70.74555555555555,-33.86805555555556,-70.74555555555555,63389
474,CL: Metropolitana-PeÃ±aflor,-33.60611111111111,-70.87638888888888,-33.60611111111111,-70.87638888888888,289990
475,CL: Metropolitana-Colonia Alemana,0.0,0.0,0.0,0.0,24021
476,CL: Metropolitana-Villa las Mercedes,0.0,0.0,0.0,0.0,24021
477,CL: Metropolitana-CuracavÃ­,-33.3975,-71.12694444444443,-33.3975,-71.12694444444443,129923
478,CL: Metropolitana-Paico Alto,0.0,0.0,0.0,0.0,24021
479,CL: Metropolitana-Talagante,-33.66361111111111,-70.92722222222223,-33.66361111111111,-70.92722222222223,256093
480,CL: Metropolitana-Melipilla,-33.68888888888888,-71.21527777777779,-33.68888888888888,-71.21527777777779,201919
481,CL: Libertador Bernardo OÂ´Higgins-Rancagua,-34.170833333333334,-70.74444444444444,-34.170833333333334,-70.74444444444444,411158
482,CL: Libertador Bernardo OÂ´Higgins-La Yanina,0.0,0.0,0.0,0.0,24021
483,CL: Libertador Bernardo OÂ´Higgins-PelequÃ©n,-34.46416666666667,-70.89444444444445,-34.46416666666667,-70.89444444444445,251213
484,CL: Libertador Bernardo OÂ´Higgins-Coinco,-34.266666666666666,-70.94833333333334,-34.266666666666666,-70.94833333333334,38362
485,CL: Libertador Bernardo OÂ´Higgins-San Fernando,-34.56638888888889,-70.96861111111112,-34.56638888888889,-70.96861111111112,4673
486,CL: Libertador Bernardo OÂ´Higgins-Olivar,-34.20944444444445,-70.81944444444444,-34.20944444444445,-70.81944444444444,327583
487,CL: Libertador Bernardo OÂ´Higgins-Colchagua-Peralillo,-34.448611111111106,-71.38583333333334,-34.448611111111106,-71.38583333333334,20949
488,CL: Maule-CuricÃ³,-34.98277777777778,-71.23916666666666,-34.98277777777778,-71.23916666666666,200300
489,CL: Maule-Parral,-36.143055555555556,-71.82583333333334,-36.143055555555556,-71.82583333333334,252485
490,CL: Maule-La Huerta,-35.66138888888889,-71.94361111111111,-35.66138888888889,-71.94361111111111,16667
491,CL: Maule-Linares,-35.84666666666667,-71.59305555555555,-35.84666666666667,-71.59305555555555,338574
492,CL: Maule-El Colorado,-35.63583333333333,-71.23194444444445,-35.63583333333333,-71.23194444444445,188746
493,CL: Maule-Talca,-35.42638888888889,-71.65527777777778,-35.42638888888889,-71.65527777777778,175354
494,CL: Maule-Molina,-35.11416666666667,-71.28222222222222,-35.11416666666667,-71.28222222222222,93292
495,CL: Maule-Villa Los Niches,0.0,0.0,0.0,0.0,24021
496,CL: BÃ­o BÃ­o-ChillÃ¡n,-36.828611111111115,-71.40972222222223,-36.828611111111115,-71.40972222222223,338605
497,CL: BÃ­o BÃ­o-Florida-Copiulemu,-36.92472222222222,-72.68222222222222,-36.92472222222222,-72.68222222222222,74898
498,CL: BÃ­o BÃ­o-Talcahuano,-36.724722222222226,-73.11666666666666,-36.724722222222226,-73.11666666666666,341894
499,CL: BÃ­o BÃ­o-Chiguayante,-36.925555555555555,-73.02833333333334,-36.925555555555555,-73.02833333333334,282318
500,CL: BÃ­o BÃ­o-ConcepciÃ³n-Hualpen,-36.788888888888884,-73.10138888888888,-36.788888888888884,-73.10138888888888,265918
501,CL: BÃ­o BÃ­o-ConcepciÃ³n,-36.724722222222226,-73.11666666666666,-36.724722222222226,-73.11666666666666,341894
502,CL: BÃ­o BÃ­o-Contulmo,-38.052499999999995,-73.21222222222222,-38.052499999999995,-73.21222222222222,260821
503,CL: BÃ­o BÃ­o-Coronel,-37.03361111111111,-73.14,-37.03361111111111,-73.14,384430
504,CL: BÃ­o BÃ­o-Lota,-37.08972222222222,-73.1575,-37.08972222222222,-73.1575,192952
505,CL: BÃ­o BÃ­o-San Pedro De La Paz,-36.83888888888889,-73.10027777777778,-36.83888888888889,-73.10027777777778,280503
506,CL: BÃ­o BÃ­o-El Carmen,-36.29111111111111,-72.03694444444444,-36.29111111111111,-72.03694444444444,5567
507,CL: BÃ­o BÃ­o-Yumbel,-37.09805555555556,-72.56083333333333,-37.09805555555556,-72.56083333333333,342487
508,CL: BÃ­o BÃ­o-Punta de Parra,-36.67305555555555,-72.96333333333334,-36.67305555555555,-72.96333333333334,236851
509,CL: BÃ­o BÃ­o-Penco,-36.74055555555556,-72.99527777777777,-36.74055555555556,-72.99527777777777,257519
510,CL: BÃ­o BÃ­o-Talcamavida,-37.16111111111111,-72.9075,-37.16111111111111,-72.9075,444738
511,CL: BÃ­o BÃ­o-TomÃ©,-36.6175,-72.95583333333333,-36.6175,-72.95583333333333,181613
512,CL: BÃ­o BÃ­o-Hualqui,-36.972500000000004,-72.93555555555555,-36.972500000000004,-72.93555555555555,240766
513,CL: BÃ­o BÃ­o-Los Ãngeles,-37.469722222222224,-72.3536111111111,-37.469722222222224,-72.3536111111111,234262
514,CL: La AraucanÃ­a-Freire,-38.92527777777777,-72.65083333333334,-38.92527777777777,-72.65083333333334,67270
515,CL: La AraucanÃ­a-Metrenco,-38.021388888888886,-72.85833333333333,-38.021388888888886,-72.85833333333333,229054
516,CL: La AraucanÃ­a-Temuco,-38.739444444444445,-72.59833333333333,-38.739444444444445,-72.59833333333333,348602
517,CL: La AraucanÃ­a-Padre de las Casas,-38.766666666666666,-72.63694444444445,-38.766666666666666,-72.63694444444445,643270
518,CL: La AraucanÃ­a-CajÃ³n,-38.2175,-71.4113888888889,-38.2175,-71.4113888888889,4471
519,CL: La AraucanÃ­a-Labranza,-38.765,-72.75277777777778,-38.765,-72.75277777777778,459481
520,CL: La AraucanÃ­a-Quepe,-38.6475,-71.86694444444444,-38.6475,-71.86694444444444,118558
521,CL: La AraucanÃ­a-Angol,-37.794444444444444,-72.68722222222223,-37.794444444444444,-72.68722222222223,439829
522,CL: La AraucanÃ­a-Pillanlelbun,-38.635555555555555,-72.45361111111112,-38.635555555555555,-72.45361111111112,204560
523,CL: Los RÃ­os-San Javier,-39.766666666666666,-72.98805555555556,-39.766666666666666,-72.98805555555556,6690
524,CL: Los RÃ­os-Valdivia-Niebla,-39.865833333333335,-73.39527777777778,-39.865833333333335,-73.39527777777778,289169
525,CL: Los RÃ­os-Valdivia,-39.814166666666665,-73.24583333333334,-39.814166666666665,-73.24583333333334,242968
526,CL: Los Lagos-RÃ­o Negro,-40.796388888888885,-73.21527777777779,-40.796388888888885,-73.21527777777779,64475
527,CL: Maule-ConstituciÃ³n-Los Pellines,-35.49944444444444,-72.51444444444445,-35.49944444444444,-72.51444444444445,184778
528,CL: Los Lagos-Osorno,-40.573888888888895,-73.13333333333334,-40.573888888888895,-73.13333333333334,319059
529,CL: Los Lagos-Tegualda,-41.038333333333334,-73.40861111111111,-41.038333333333334,-73.40861111111111,124228
530,CL: Los Lagos-Huelmo,-42.63138888888889,-73.35722222222222,-42.63138888888889,-73.35722222222222,9652
531,CL: Los Lagos-Puerto Varas,-41.31944444444445,-72.98527777777778,-41.31944444444445,-72.98527777777778,321259
532,CL: Los Lagos-Alerce,-41.39694444444444,-72.91472222222222,-41.39694444444444,-72.91472222222222,278825
533,CL: Los Lagos-Puerto Montt,-41.469166666666666,-72.94222222222223,-41.469166666666666,-72.94222222222223,219055
534,CL: AysÃ©n del General Carlos IbÃ¡Ã±ez del Campo-Coihaique,-45.575,-72.06611111111111,-45.575,-72.06611111111111,141056
535,CL: Magallanes y la AntÃ¡rtida Chilena-Punta Arenas,-53.15472222222222,-70.91111111111111,-53.15472222222222,-70.91111111111111,321825
536,EC: El Oro-Huaquillas,-3.475,-80.23083333333334,-3.475,-80.23083333333334,50847
537,EC: El Oro-Machala,-3.258611111111111,-79.96027777777778,-3.258611111111111,-79.96027777777778,78198
538,EC: Azuay-PACCHA,-2.8986111111111112,-78.92916666666667,-2.8986111111111112,-78.92916666666667,93574
539,EC: El Oro-Pasaje,-3.3255555555555554,-79.80694444444444,-3.3255555555555554,-79.80694444444444,76039
540,EC: El Oro-Santa Rosa,-3.448611111111112,-79.95944444444444,-3.448611111111112,-79.95944444444444,68160
541,EC: Esmeraldas-Atacames,0.7919444444444445,-79.85638888888889,0.7919444444444445,-79.85638888888889,7069
542,EC: Esmeraldas-MUISNE,0.611111111111111,-80.01861111111111,0.611111111111111,-80.01861111111111,38328
543,EC: Esmeraldas-Rosa ZÃ¡rate,0.3277777777777778,-79.4738888888889,0.3277777777777778,-79.4738888888889,4871
544,EC: Guayas-ALFREDO BAQUERIZO MORENO,-1.9166666666666665,-79.51666666666667,-1.9166666666666665,-79.51666666666667,11334
545,EC: Guayas-Balzar,-1.365,-79.90472222222223,-1.365,-79.90472222222223,41081
546,EC: Guayas-Colimes,-1.5452777777777778,-80.01138888888889,-1.5452777777777778,-80.01138888888889,14803
547,EC: Guayas-Daule,-1.8608333333333333,-79.9775,-1.8608333333333333,-79.9775,71916
548,EC: Guayas-Eloy Alfaro,-2.1755555555555555,-79.85499999999999,-2.1755555555555555,-79.85499999999999,83275
549,EC: Guayas-Guayaquil,-2.196111111111111,-79.88611111111112,-2.196111111111111,-79.88611111111112,69962
550,EC: Guayas-Milagro,-2.133888888888889,-79.59388888888888,-2.133888888888889,-79.59388888888888,83168
551,EC: Guayas-Naranjal,-2.673611111111111,-79.61805555555554,-2.673611111111111,-79.61805555555554,70230
552,EC: Guayas-Naranjito,-2.1666666666666665,-79.46527777777779,-2.1666666666666665,-79.46527777777779,53426
553,EC: Guayas-SamborondÃ³n,-1.9625,-79.7238888888889,-1.9625,-79.7238888888889,50623
554,EC: Los RÃ­os-Baba,-1.7833333333333332,-79.66666666666667,-1.7833333333333332,-79.66666666666667,87129
555,EC: Los RÃ­os-Babahoyo,-1.8019444444444446,-79.53416666666666,-1.8019444444444446,-79.53416666666666,81085
556,EC: Los RÃ­os-CATARAMA,-1.575,-79.45972222222223,-1.575,-79.45972222222223,47161
557,EC: Los RÃ­os-Puebloviejo,-1.55,-79.53333333333333,-1.55,-79.53333333333333,35554
558,EC: Los RÃ­os-Quevedo,-1.0286111111111111,-79.46333333333334,-1.0286111111111111,-79.46333333333334,68325
559,EC: Los RÃ­os-QUINSALOMA,-1.2072222222222222,-79.31083333333333,-1.2072222222222222,-79.31083333333333,22881
560,EC: Los RÃ­os-SAN JACINTO DE BUENA FE,-0.8930555555555555,-79.4888888888889,-0.8930555555555555,-79.4888888888889,53667
561,EC: Los RÃ­os-VALENCIA,-0.7116666666666667,-79.37722222222222,-0.7116666666666667,-79.37722222222222,21917
562,EC: Los RÃ­os-Ventanas,-1.4413888888888888,-79.45916666666668,-1.4413888888888888,-79.45916666666668,70413
563,EC: ManabÃ­-BahÃ­a de CarÃ¡quez,-0.597777777777778,-80.42361111111111,-0.597777777777778,-80.42361111111111,78497
564,EC: ManabÃ­-Calceta,-0.8455555555555556,-80.16388888888889,-0.8455555555555556,-80.16388888888889,52368
565,EC: ManabÃ­-Chone,-0.6980555555555555,-80.0936111111111,-0.6980555555555555,-80.0936111111111,101077
566,EC: ManabÃ­-El Carmen,-0.40833333333333344,-79.5786111111111,-0.40833333333333344,-79.5786111111111,8897
567,EC: ManabÃ­-Jipijapa,-1.348611111111111,-80.5786111111111,-1.348611111111111,-80.5786111111111,75620
568,EC: ManabÃ­-Manta,-0.9619444444444443,-80.7125,-0.9619444444444443,-80.7125,97324
569,EC: ManabÃ­-Montecristi,-1.0455555555555556,-80.6588888888889,-1.0455555555555556,-80.6588888888889,90533
570,EC: ManabÃ­-Pajan,-1.55,-80.43333333333334,-1.55,-80.43333333333334,35687
571,EC: ManabÃ­-Pedernales,0.06999999999999999,-80.05333333333333,0.06999999999999999,-80.05333333333333,87509
572,EC: ManabÃ­-Portoviejo,-1.0544444444444445,-80.45444444444445,-1.0544444444444445,-80.45444444444445,110315
573,EC: ManabÃ­-PUERTO LOPEZ,-1.5572222222222223,-80.7475,-1.5572222222222223,-80.7475,3485
574,EC: Santa Elena-Salinas,-2.2144444444444447,-80.95138888888889,-2.2144444444444447,-80.95138888888889,153307
575,EC: Santa Elena-Santa Elena,-2.0833333333333335,-80.58333333333333,-2.0833333333333335,-80.58333333333333,37806
576,EC: SANTO DOMINGO DE LOS COLORADOS,-0.25305555555555553,-79.17527777777778,-0.25305555555555553,-79.17527777777778,73411
577,EC: Morona Santiago-Palora,-1.7,-77.93333333333334,-1.7,-77.93333333333334,170886
578,EC: Orellana-PUERTO FRANCISCO DE ORELLANA,-0.4663888888888889,-76.98694444444445,-0.4663888888888889,-76.98694444444445,60025
579,EC: Orellana-Loreto,-0.6947222222222224,-77.3025,-0.6947222222222224,-77.3025,28213
580,EC: SucumbÃ­os-Nueva Loja,0.08583333333333332,-76.89527777777778,0.08583333333333332,-76.89527777777778,152046
581,EC: SucumbÃ­os-Shushufindi,-0.31055555555555553,-76.41638888888889,-0.31055555555555553,-76.41638888888889,46024
582,EC: SucumbÃ­os-LUMBAQUI,0.0077777777777777776,-77.32138888888889,0.0077777777777777776,-77.32138888888889,42229
583,EC: Azuay-Cuenca,-2.9002777777777777,-79.00444444444445,-2.9002777777777777,-79.00444444444445,49906
584,EC: Azuay-Gualaceo,-2.8925,-78.77805555555555,-2.8925,-78.77805555555555,64397
585,EC: BolÃ­var-Guaranda,-1.5925000000000002,-79.00083333333333,-1.5925000000000002,-79.00083333333333,85977
586,EC: Chimborazo-Riobamba,-1.6708333333333332,-78.64694444444446,-1.6708333333333332,-78.64694444444446,103278
587,EC: Chimborazo-Alausi,-2.2030555555555558,-78.84694444444445,-2.2030555555555558,-78.84694444444445,31692
588,EC: Chimborazo-Guamote,-1.9333333333333333,-78.71666666666667,-1.9333333333333333,-78.71666666666667,26600
589,EC: Chimborazo-PENIPE,-1.5622222222222222,-78.44805555555556,-1.5622222222222222,-78.44805555555556,36608
590,EC: Cotopaxi-Latacunga,-0.935,-78.61527777777778,-0.935,-78.61527777777778,74066
591,EC: Cotopaxi-Saquisili,-0.828611111111111,-78.72555555555556,-0.828611111111111,-78.72555555555556,4932
592,EC: Cotopaxi-Pujili,-0.9574999999999999,-78.69611111111111,-0.9574999999999999,-78.69611111111111,55502
593,EC: Imbabura-Ibarra,0.3516666666666666,-78.12222222222222,0.3516666666666666,-78.12222222222222,65914
594,EC: Loja-Loja,-3.993055555555556,-79.20416666666667,-3.993055555555556,-79.20416666666667,78099
595,EC: Loja-Saraguro,-3.65,-79.25,-3.65,-79.25,50789
596,EC: Pichincha-Cayambe,0.04083333333333333,-78.14500000000001,0.04083333333333333,-78.14500000000001,62339
597,EC: Pichincha-Quito,-0.22972222222222222,-78.52472222222222,-0.22972222222222222,-78.52472222222222,84937
598,EC: Pichincha-Sangolqui,-0.33388888888888885,-78.45194444444445,-0.33388888888888885,-78.45194444444445,112043
599,EC: Tungurahua-Ambato,-1.248888888888889,-78.61666666666666,-1.248888888888889,-78.61666666666666,69219
600,EC: Tungurahua-Santiago de Pillaro,0.0,0.0,0.0,0.0,24021
601,SV: La Libertad-Antiguo CuscatlÃ¡n,13.667499999999999,-89.2461111111111,13.667499999999999,-89.2461111111111,96095
602,SV: La Libertad-Nueva San Salvador,13.676944444444445,-89.27972222222222,13.676944444444445,-89.27972222222222,56898
603,SV: San Salvador-Apopa,13.807222222222222,-89.17916666666667,13.807222222222222,-89.17916666666667,30162
604,SV: San Salvador-Cuscatancingo,13.774722222222223,-89.17861111111111,13.774722222222223,-89.17861111111111,26503
605,SV: San Salvador-Mejicanos,13.723888888888888,-89.18777777777778,13.723888888888888,-89.18777777777778,41865
606,SV: San Salvador-San Marcos,13.660833333333334,-89.1825,13.660833333333334,-89.1825,42284
607,SV: San Salvador-San MartÃ­n,13.743333333333332,-89.06333333333333,13.743333333333332,-89.06333333333333,24145
608,SV: San Salvador-San Salvador,13.689166666666667,-89.18694444444445,13.689166666666667,-89.18694444444445,41573
609,SV: San Salvador-Soyapango,13.709999999999999,-89.13972222222223,13.709999999999999,-89.13972222222223,45699
610,SV: San Salvador-Tonacatepeque,13.916666666666666,-89.2,13.916666666666666,-89.2,27509
611,SV: San Salvador-Delgado,13.721666666666668,-89.16861111111112,13.721666666666668,-89.16861111111112,48602
612,SV: AhuachapÃ¡n-AhuachapÃ¡n,13.866666666666667,-89.91666666666667,13.866666666666667,-89.91666666666667,5202
613,SV: AhuachapÃ¡n-El Refugio,13.983333333333333,-89.70805555555556,13.983333333333333,-89.70805555555556,10354
614,SV: Santa Ana-Chalchuapa,14.033333333333333,-89.66666666666667,14.033333333333333,-89.66666666666667,3705
615,SV: Santa Ana-Santa Ana,13.994166666666667,-89.55972222222222,13.994166666666667,-89.55972222222222,59895
616,SV: Sonsonate-Izalco,13.813333333333334,-89.63222222222221,13.813333333333334,-89.63222222222221,10895
617,SV: Sonsonate-San Antonio del Monte,13.712777777777777,-89.75583333333333,13.712777777777777,-89.75583333333333,29356
618,SV: Sonsonate-Sonzacate,13.748888888888889,-89.70833333333334,13.748888888888889,-89.70833333333334,26375
619,SV: La Libertad-Comasagua,13.610555555555555,-89.36222222222221,13.610555555555555,-89.36222222222221,39495
620,SV: La Libertad-San JosÃ© Villanueva,13.559722222222224,-89.27055555555556,13.559722222222224,-89.27055555555556,173264
621,SV: San Salvador-Aguilares,13.95722222222222,-89.18972222222223,13.95722222222222,-89.18972222222223,32532
622,SV: CabaÃ±as-Cojutepeque,0.0,0.0,0.0,0.0,24021
623,SV: La Paz-Zacatecoluca,13.5,-88.86666666666666,13.5,-88.86666666666666,29137
624,SV: CabaÃ±as-Sensuntepeque,13.883333333333333,-88.58333333333333,13.883333333333333,-88.58333333333333,29320
625,SV: UsulutÃ¡n-BerlÃ­n,13.516666666666667,-88.6,13.516666666666667,-88.6,11763
626,SV: UsulutÃ¡n-UsulutÃ¡n,13.433333333333334,-88.53333333333333,13.433333333333334,-88.53333333333333,15531
627,SV: San Miguel-Moncagua,13.546388888888888,-88.265,13.546388888888888,-88.265,134795
628,SV: San Miguel-San Miguel,13.483333333333333,-88.18333333333334,13.483333333333333,-88.18333333333334,31676
629,SV: La UniÃ³n-Anamoros,13.735555555555555,-87.88916666666667,13.735555555555555,-87.88916666666667,16161
630,SV: AhuachapÃ¡n-Apaneca,13.851388888888888,-89.7975,13.851388888888888,-89.7975,25785
631,SV: AhuachapÃ¡n-Jujutla,13.752222222222223,-89.93527777777778,13.752222222222223,-89.93527777777778,5233
632,SV: AhuachapÃ¡n-San Francisco MenÃ©ndez,13.80638888888889,-90.02888888888889,13.80638888888889,-90.02888888888889,27954
633,SV: Santa Ana-Cand. de la Frontera,0.0,0.0,0.0,0.0,24021
634,SV: Santa Ana-MetapÃ¡n,14.333333333333334,-89.45,14.333333333333334,-89.45,20512
635,SV: Sonsonate-Acajutla,13.6375,-89.83611111111111,13.6375,-89.83611111111111,104774
636,SV: Sonsonate-Santa Isabel IshuatÃ¡n,13.5975,-89.58833333333332,13.5975,-89.58833333333332,5299
637,SV: Sonsonate-Juayua,13.833333333333334,-89.75,13.833333333333334,-89.75,37182
638,SV: Sonsonate-Nahulingo,13.669166666666666,-89.72305555555556,13.669166666666666,-89.72305555555556,3216
639,SV: Sonsonate-Sonsonate,13.71888888888889,-89.72416666666666,13.71888888888889,-89.72416666666666,43499
640,SV: Chalatenango-Dulce Nombre de MarÃ­a,14.2,-89.03333333333333,14.2,-89.03333333333333,22032
641,SV: Chalatenango-Nueva ConcepciÃ³n,14.113888888888889,-89.30472222222222,14.113888888888889,-89.30472222222222,42692
642,SV: La Libertad-Ciudad Arce,13.810833333333335,-89.41805555555555,13.810833333333335,-89.41805555555555,52268
643,SV: La Libertad-La Libertad,13.75,-89.38333333333334,13.75,-89.38333333333334,33696
644,SV: La Libertad-San Juan de Opico,13.866666666666667,-89.4,13.866666666666667,-89.4,26105
645,SV: San Salvador-Teotepeque,0.0,0.0,0.0,0.0,24021
646,SV: San Salvador-Ilopango,13.701666666666666,-89.10944444444443,13.701666666666666,-89.10944444444443,30736
647,SV: San Salvador-Panchimalco,13.571388888888889,-89.16555555555556,13.571388888888889,-89.16555555555556,20216
648,SV: CuscatlÃ¡n-San JosÃ© Guayabal,13.854722222222222,-89.11749999999999,13.854722222222222,-89.11749999999999,29123
649,SV: CuscatlÃ¡n-San Rafael Cedros,13.742222222222221,-88.87777777777777,13.742222222222221,-88.87777777777777,20012
650,SV: La Paz-El Rosario,13.463333333333333,-89.00166666666667,13.463333333333333,-89.00166666666667,5564
651,SV: La Paz-San Francisco Chinameca,13.613333333333333,-89.07916666666667,13.613333333333333,-89.07916666666667,49395
652,SV: La Paz-San Miguel Tepezontes,13.630277777777778,-89.01583333333333,13.630277777777778,-89.01583333333333,8844
653,SV: La Paz-Santiago Nonualco,13.48472222222222,-88.95583333333333,13.48472222222222,-88.95583333333333,19120
654,SV: CabaÃ±as-Ilobasco,13.883333333333333,-88.83333333333333,13.883333333333333,-88.83333333333333,5330
655,SV: CabaÃ±as-Victoria,13.971388888888889,-88.6438888888889,13.971388888888889,-88.6438888888889,41574
656,SV: San Vicente-San Ildefonso,13.681111111111111,-88.56333333333333,13.681111111111111,-88.56333333333333,4691
657,SV: San Vicente-Tecoluca,13.410833333333334,-88.74944444444445,13.410833333333334,-88.74944444444445,3918
658,SV: UsulutÃ¡n-Estanzuelas,13.6225,-88.51194444444444,13.6225,-88.51194444444444,7345
659,SV: UsulutÃ¡n-JucuarÃ¡n,13.213055555555554,-88.24861111111112,13.213055555555554,-88.24861111111112,4380
660,SV: UsulutÃ¡n-San Dionisio,13.237499999999999,-88.47027777777778,13.237499999999999,-88.47027777777778,96717
661,SV: San Miguel-Chapeltique,13.634166666666665,-88.27305555555556,13.634166666666665,-88.27305555555556,29436
662,SV: MorazÃ¡n-Cacaopera,13.801388888888889,-88.05916666666667,13.801388888888889,-88.05916666666667,1954
663,SV: MorazÃ¡n-Jojoaitique,0.0,0.0,0.0,0.0,24021
664,SV: MorazÃ¡n-San SimÃ³n,13.80888888888889,-88.23833333333333,13.80888888888889,-88.23833333333333,7856
665,SV: La UniÃ³n-Conchagua,13.27138888888889,-87.8786111111111,13.27138888888889,-87.8786111111111,9517
666,SV: La UniÃ³n-Intipuca,13.20111111111111,-88.03055555555555,13.20111111111111,-88.03055555555555,42360
667,SV: La UniÃ³n-Pasaquina,13.510555555555555,-87.81777777777778,13.510555555555555,-87.81777777777778,10918
668,GT: Guatemala-AmatitlÃ¡n,14.477222222222222,-90.63472222222222,14.477222222222222,-90.63472222222222,110260
669,GT: Guatemala-Chinautla,14.702777777777778,-90.49972222222222,14.702777777777778,-90.49972222222222,9292
670,GT: Guatemala-Guatemala,15.5,-90.25,15.5,-90.25,86009
671,GT: Guatemala-Mixco,14.630555555555556,-90.60694444444444,14.630555555555556,-90.60694444444444,49686
672,GT: Guatemala-Petapa,14.501666666666667,-90.56194444444444,14.501666666666667,-90.56194444444444,56585
673,GT: Guatemala-San JosÃ© Pinula,14.545833333333333,-90.41277777777778,14.545833333333333,-90.41277777777778,44969
674,GT: Guatemala-San Juan SacatepÃ©quez,14.71888888888889,-90.64416666666668,14.71888888888889,-90.64416666666668,42634
675,GT: Guatemala-San Pedro Ayampuc,14.779166666666667,-90.45305555555557,14.779166666666667,-90.45305555555557,28099
676,GT: Guatemala-Santa Catarina Pinula,14.570277777777777,-90.49916666666667,14.570277777777777,-90.49916666666667,63077
677,GT: Guatemala-Villa Canales,14.482777777777779,-90.53416666666666,14.482777777777779,-90.53416666666666,39084
678,GT: Guatemala-Villa Nueva,14.525,-90.58527777777778,14.525,-90.58527777777778,59982
679,GT: Alta Verapaz-CobÃ¡n,15.470833333333333,-90.37083333333332,15.470833333333333,-90.37083333333332,34985
